name,series,core,fpu,package,defines,ram_address,ram_size,ram_end,rom_address,rom_size,rom_end
STM32H750VBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H750VBTx;STM32H750xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x20000,0x08020000
STM32H750XBHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA240,STM32;STM32H7;STM32H750XBHx;STM32H750xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x20000,0x08020000
STM32H750ZBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H750ZBTx;STM32H750xx;STM32H7SINGLE,0x24000000,0x80000,0x24080000,0x08000000,0x20000,0x08020000
STM32H7A3AGIxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H7A3AGIxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3AIIxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H7A3AIIxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3IGKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7A3IGKx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3IIKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7A3IIKx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3IGKxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7A3IGKxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3IIKxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7A3IIKxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3IGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7A3IGTx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3IITx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7A3IITx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3IGTxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7A3IGTxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3IITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7A3IITxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3LGHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA225,STM32;STM32H7;STM32H7A3LGHxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3LIHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA225,STM32;STM32H7;STM32H7A3LIHxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3NGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA216,STM32;STM32H7;STM32H7A3NGHx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3NIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA216,STM32;STM32H7;STM32H7A3NIHx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3QIYxQ,stm32h7single,cortex-m7,fpv5-d16,WLCSP132,STM32;STM32H7;STM32H7A3QIYxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3RGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP64,STM32;STM32H7;STM32H7A3RGTx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3RITx,stm32h7single,cortex-m7,fpv5-d16,LQFP64,STM32;STM32H7;STM32H7A3RITx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3VGHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7A3VGHx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3VIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7A3VIHx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3VGHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7A3VGHxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3VIHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7A3VIHxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3VGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7A3VGTx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3VITx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7A3VITx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3VGTxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7A3VGTxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3VITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7A3VITxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3ZGTx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7A3ZGTx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3ZITx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7A3ZITx;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7A3ZGTxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7A3ZGTxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x100000,0x08100000
STM32H7A3ZITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7A3ZITxQ;STM32H7A3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3AIIxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H7B3AIIxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3IIKx,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7B3IIKx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3IIKxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7B3IIKxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3IITx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7B3IITx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3IITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7B3IITxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3LIHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA225,STM32;STM32H7;STM32H7B3LIHxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3NIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA216,STM32;STM32H7;STM32H7B3NIHx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3QIYxQ,stm32h7single,cortex-m7,fpv5-d16,WLCSP132,STM32;STM32H7;STM32H7B3QIYxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3RITx,stm32h7single,cortex-m7,fpv5-d16,LQFP64,STM32;STM32H7;STM32H7B3RITx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3VIHx,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7B3VIHx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3VIHxQ,stm32h7single,cortex-m7,fpv5-d16,TFBGA100,STM32;STM32H7;STM32H7B3VIHxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3VITx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7B3VITx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3VITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7B3VITxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3ZITx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7B3ZITx;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B3ZITxQ,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7B3ZITxQ;STM32H7B3xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x200000,0x08200000
STM32H7B0ABIxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA169,STM32;STM32H7;STM32H7B0ABIxQ;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
STM32H7B0IBKxQ,stm32h7single,cortex-m7,fpv5-d16,UFBGA176,STM32;STM32H7;STM32H7B0IBKxQ;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
STM32H7B0IBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP176,STM32;STM32H7;STM32H7B0IBTx;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
STM32H7B0RBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP64,STM32;STM32H7;STM32H7B0RBTx;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
STM32H7B0VBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP100,STM32;STM32H7;STM32H7B0VBTx;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
STM32H7B0ZBTx,stm32h7single,cortex-m7,fpv5-d16,LQFP144,STM32;STM32H7;STM32H7B0ZBTx;STM32H7B0xx;STM32H7SINGLE,0x24000000,0x100000,0x24100000,0x08000000,0x20000,0x08020000
